	dtm	0.1	0.2	0.3	0.4	0.5
16	2019-12-01 08:00:00	0.01276825044132578	6.648164953477433e-06	1.7190394777358911e-06	9.129150665649642e-07	7.408530673430458e-07
17	2019-12-01 08:30:00	0.01912257965195396	4.295067543018525e-06	8.907058642162224e-07	7.489236356674486e-07	5.457473904831108e-07
18	2019-12-01 09:00:00	0.013430722954379398	7.832596127977735e-06	1.7967794116837395e-06	1.269286272520334e-06	1.0074354437540709e-06
19	2019-12-01 09:30:00	0.02490419097495866	2.0795097303203204e-05	7.21315552813093e-06	4.703331701461118e-06	4.6363573264976045e-06
20	2019-12-01 10:00:00	0.013208842128526943	9.279905530473083e-06	3.4693291132006596e-06	2.149202767111476e-06	1.974559383181192e-06
21	2019-12-01 10:30:00	0.003884340575758435	6.507796124719043e-06	1.7673180297824739e-06	1.3824226516780912e-06	1.477982885543238e-06
22	2019-12-01 11:00:00	0.005165953857467965	1.554534618270118e-05	5.671593203314451e-06	3.358449186139268e-06	2.9541924900275503e-06
23	2019-12-01 11:30:00	0.008202885090581593	6.2333494128331825e-06	2.041160392639536e-06	1.32011088324433e-06	1.164436893839357e-06
24	2019-12-01 12:00:00	0.007200814250955808	4.977515545216819e-06	1.1727842494636476e-06	1.1510198412319354e-06	1.1165027441837454e-06
25	2019-12-01 12:30:00	0.002905172404309519	4.13713214086573e-06	1.4721582164227932e-06	4.873173836703196e-07	4.6974573785791184e-07
26	2019-12-01 13:00:00	0.004500673648180381	6.01948291405578e-06	2.706198094930289e-06	2.112204767098454e-06	2.1380827984552696e-06
27	2019-12-01 13:30:00	0.017320477453477912	7.204930862549686e-06	2.3633903603605365e-06	1.8822351008205884e-06	1.097587417029333e-06
28	2019-12-01 14:00:00	0.023078266230637138	8.57258280534301e-06	2.448433699740237e-06	1.6934444842198455e-06	1.5070143352472436e-06
29	2019-12-01 14:30:00	0.004183573103153792	4.819822251974135e-06	9.525384402706393e-07	6.420576545355156e-07	6.193476499714033e-07
30	2019-12-01 15:00:00	0.04428607642600611	1.4581745239829731e-05	4.8507538947730896e-06	2.770467561156116e-06	2.4317503569012148e-06
31	2019-12-01 15:30:00	0.05761857298648894	2.571281919702752e-05	9.499453716277882e-06	5.833298841413075e-06	4.521444382521181e-06
32	2019-12-01 16:00:00	0.0437633968207793	8.34741813806498e-06	2.8112310738533482e-06	1.8987773218413042e-06	2.1109767161271752e-06
33	2019-12-01 16:30:00	0.023244534247130345	4.074880295551939e-06	1.0691260649662024e-06	1.0351526748168357e-06	1.1234925354379487e-06
34	2019-12-01 17:00:00	0.0068305611706730015	7.653746287820457e-06	2.4572817394960226e-06	1.6435417053230255e-06	1.4480060673347593e-06
35	2019-12-01 17:30:00	0.026699194171077183	1.941348126975349e-05	7.498578286969102e-06	4.883238958947135e-06	4.169421448767197e-06
36	2019-12-01 18:00:00	0.012325944815934567	1.4564570155866763e-05	4.839823934933418e-06	3.540478486002619e-06	2.775002051039969e-06
37	2019-12-01 18:30:00	0.022931297866503657	9.044789528542442e-06	3.011660602630272e-06	1.9183110649588576e-06	1.4031096757699794e-06
38	2019-12-01 19:00:00	0.02172961404817643	1.8334335819443086e-05	5.841693028911053e-06	3.552303997083019e-06	2.8319205983008482e-06
39	2019-12-01 19:30:00	0.006431385310065745	5.667568945678566e-06	1.5803481594803492e-06	8.847942585573967e-07	7.941910963108722e-07
40	2019-12-01 20:00:00	0.04088815456214131	1.0926053606757876e-05	3.400859239654657e-06	2.3355405611681322e-06	1.7710455086981087e-06
41	2019-12-01 20:30:00	0.0159802335960185	5.997420944302308e-06	1.2977229447013345e-06	9.477773977810583e-07	1.4466589967579306e-06
42	2019-12-01 21:00:00	0.06353326452266324	4.828249045654873e-05	1.7085867495253613e-05	1.1810681900075994e-05	8.857944656118249e-06
43	2019-12-01 21:30:00	0.036043703317828274	4.53703454874515e-05	1.795468448494065e-05	1.0494531060806419e-05	8.446299757130581e-06
44	2019-12-01 22:00:00	0.045210283210511404	1.1619141075952186e-05	4.080665303288856e-06	2.5834722259091076e-06	1.9285381454956757e-06
45	2019-12-01 22:30:00	0.02819018263940606	8.405461282958838e-06	2.326420845933236e-06	1.3630900625008142e-06	1.1947280484874798e-06
46	2019-12-01 23:00:00	0.007871625766216458	1.6053001318578585e-05	4.8921815826706365e-06	3.1819147259967277e-06	2.2973551550480626e-06
47	2019-12-01 23:30:00	0.006399700769225447	2.0113594021386942e-05	5.758368407597853e-06	3.963523368094558e-06	3.5429980638842605e-06
48	2019-12-02 00:00:00	0.05237051630539595	1.5496524717087284e-05	4.172639728391303e-06	2.659781436525516e-06	2.0942580500850655e-06
49	2019-12-02 00:30:00	0.009647820756962557	5.3401703303485615e-06	1.567042763605327e-06	1.0895859562328367e-06	1.2823292877391966e-06
50	2019-12-02 01:00:00	0.025213066047080575	2.413176632375963e-05	8.061880037524483e-06	5.511482423790575e-06	4.8781117189780845e-06
51	2019-12-02 01:30:00	0.015470996142875474	3.4812536422842704e-06	1.4532027242938466e-06	5.933007451488495e-07	5.900180418105178e-07
52	2019-12-02 02:00:00	0.021688661886408427	2.665843559065474e-05	1.0373594847509368e-05	5.9025138965021654e-06	4.721454205346139e-06
53	2019-12-02 02:30:00	0.007974394123082098	5.004610769975245e-06	1.1755394323441822e-06	6.808596507075158e-07	5.100042858210297e-07
54	2019-12-02 03:00:00	0.019698520733134123	4.208737056041085e-06	9.940598562944829e-07	8.435251622295912e-07	5.944173055532099e-07
55	2019-12-02 03:30:00	0.004889290909132913	5.87751871161019e-06	2.121132476711829e-06	1.9146509451756533e-06	1.2341225996647967e-06
56	2019-12-02 04:00:00	0.051051619135521475	3.2580879832276394e-05	1.2035197638023916e-05	7.728915135304068e-06	6.697146279133753e-06
57	2019-12-02 04:30:00	0.0291468166399784	3.6246478433628926e-06	1.0050822727435185e-06	7.295545867133657e-07	1.5636805734615033e-06
58	2019-12-02 05:00:00	0.006870472566754311	1.2726462732174097e-05	5.051737438327584e-06	3.427326300259245e-06	2.4034260151385676e-06
59	2019-12-02 05:30:00	0.024569710283312982	3.0274884379216688e-05	1.0160484248926474e-05	6.535899559865678e-06	5.438375020560826e-06
60	2019-12-02 06:00:00	0.056299567517923255	4.133502178891602e-06	1.1349258804327532e-06	7.174937256054834e-07	6.196274157242091e-07
61	2019-12-02 06:30:00	0.02468030873489995	3.8033052087489604e-06	9.401790229954254e-07	7.297765883236455e-07	8.006681347063206e-07
62	2019-12-02 07:00:00	0.028201718503292325	7.66221257057709e-06	2.075845956974747e-06	1.2979556334426033e-06	1.2687689171496504e-06
63	2019-12-02 07:30:00	0.04737031999988912	6.096019522347933e-06	1.6339767748585926e-06	1.103169062256746e-06	1.0472841321833864e-06
64	2019-12-02 08:00:00	0.027918615340588742	6.560466157189659e-06	1.6185200694550559e-06	1.1306983485464377e-06	1.2902125791764185e-06
65	2019-12-02 08:30:00	0.033989496431789036	5.741832932435953e-06	1.3330449351410679e-06	8.176374466903701e-07	1.7922513861405795e-06
66	2019-12-02 09:00:00	0.009076912395980899	8.506575545822169e-06	2.176287744880497e-06	1.2656108418577331e-06	1.189394476784042e-06
67	2019-12-02 09:30:00	0.01331975106762591	1.3999379918605928e-05	4.775556691439251e-06	3.7513893333387826e-06	3.0643188348988497e-06
68	2019-12-02 10:00:00	0.03983688175117112	1.1304463949360716e-05	3.847733354574681e-06	2.215407531674137e-06	2.357843592580608e-06
69	2019-12-02 10:30:00	0.025485374203765558	7.14952905810947e-06	2.021611595423411e-06	1.6727443173277742e-06	1.051073639378117e-06
70	2019-12-02 11:00:00	0.04478374534867735	4.3955402868458415e-06	1.1533765934016486e-06	1.715649056861725e-06	1.086737328923979e-06
71	2019-12-02 11:30:00	0.013772315335331574	1.8853816085726944e-05	7.148464312147068e-06	5.08730916390173e-06	4.24954509566952e-06
72	2019-12-02 12:00:00	0.025656805168821843	1.0436574508977031e-05	4.187221107187766e-06	2.5915384998086807e-06	2.549445519686573e-06
73	2019-12-02 12:30:00	0.023704988058616247	4.04444437871404e-06	1.1845120764745367e-06	1.5041822817072926e-06	1.3539229702488229e-06
74	2019-12-02 13:00:00	0.04497637671631406	1.203908372824813e-05	4.198228166607569e-06	4.039523804328694e-06	3.1270807646221163e-06
75	2019-12-02 13:30:00	0.03850035216642015	5.043371812141677e-06	2.3119730252538993e-06	1.8722499063913542e-06	2.422162916096712e-06
76	2019-12-02 14:00:00	0.04713950163270491	4.385251561068203e-06	1.2043459650660563e-06	1.0279693534897475e-06	2.4480579870452257e-06
77	2019-12-02 14:30:00	0.020438304905317416	3.265336327893009e-05	1.3600183374892665e-05	7.623087700462366e-06	6.8839883236176045e-06
78	2019-12-02 15:00:00	0.046402918960544944	3.6650556050477143e-06	1.3090129525490498e-06	1.4050251598520876e-06	2.083477454799262e-06
79	2019-12-02 15:30:00	0.038798950189372496	3.906525162169319e-05	1.4218617872247374e-05	9.009534844930409e-06	7.537055029870241e-06
80	2019-12-02 16:00:00	0.03146341270584875	6.947318397225666e-05	2.6031974164664035e-05	1.6730532752161557e-05	1.3786527430237351e-05
81	2019-12-02 16:30:00	0.01894432118669935	6.98149939189031e-06	2.3548297309690446e-06	1.4672880421722494e-06	2.506282392578054e-06
82	2019-12-02 17:00:00	0.009827086775152497	3.464617788358427e-06	6.64178676392069e-07	5.739956964725142e-07	5.327558337752599e-07
83	2019-12-02 17:30:00	0.04566204673168529	1.3316049690917236e-05	4.821436609122752e-06	4.234628148265746e-06	3.0540202870680056e-06
84	2019-12-02 18:00:00	0.012530410343226836	4.888290983748859e-06	1.3430082964645852e-06	1.1266690097602772e-06	7.920838557400199e-07
85	2019-12-02 18:30:00	0.051425124024502715	1.4061743703528528e-05	4.468859391756613e-06	2.766944095811953e-06	2.8833503613698205e-06
86	2019-12-02 19:00:00	0.06897136760198967	0.00013976861562494026	5.339045982638244e-05	3.237589378682973e-05	2.7214453107044988e-05
87	2019-12-02 19:30:00	0.021578783930295973	3.728111503767733e-05	1.2115676191522734e-05	7.495961752767607e-06	6.801094936354158e-06
88	2019-12-02 20:00:00	0.02948075445458789	1.0200866378698842e-05	3.437790854478035e-06	2.4012338850632937e-06	2.0666057012814005e-06
89	2019-12-02 20:30:00	0.05855329550067502	1.1899681929832947e-05	2.980414504819541e-06	2.18976437530674e-06	1.7126161919427416e-06
90	2019-12-02 21:00:00	0.02560475409128683	1.564046871567153e-05	5.135215754360601e-06	3.2026128939531125e-06	2.8170032967966955e-06
91	2019-12-02 21:30:00	0.02001830501563939	5.67464395782764e-06	1.0275320644271991e-06	7.953297764239623e-07	8.37353528982231e-07
92	2019-12-02 22:00:00	0.02361365370363381	1.2964461333047882e-05	4.500732620203049e-06	3.2503421243471107e-06	3.2170632058488065e-06
93	2019-12-02 22:30:00	0.03279153749708815	4.592501853618135e-06	1.1931756210302497e-06	7.253425154000731e-07	7.251857034657507e-07
94	2019-12-02 23:00:00	0.03595574906928906	4.599190015856236e-05	1.5486602492606766e-05	1.0254190222811924e-05	8.14062023631583e-06
95	2019-12-02 23:30:00	0.015225059909530844	6.344322448975931e-06	1.1680104586021378e-06	7.869490392716937e-07	6.88648028526753e-07
96	2019-12-03 00:00:00	0.02385087622806203	9.208655987686213e-06	1.8447392934294724e-06	1.0965864454266086e-06	1.0323500032028537e-06
97	2019-12-03 00:30:00	0.03803277345689183	1.1115766162721472e-05	3.548211976168605e-06	1.712185513325589e-06	2.215513036601646e-06
98	2019-12-03 01:00:00	0.01972852105107655	1.0517446592105574e-05	3.2443555260061415e-06	2.0493561230065077e-06	1.936868315328375e-06
99	2019-12-03 01:30:00	0.01573513715507092	4.545683042478134e-06	1.6390462356400761e-06	1.5966788918018421e-06	1.4327600479467432e-06
100	2019-12-03 02:00:00	0.014092500648430486	4.192891422767071e-05	1.4867534381495338e-05	9.57720656891079e-06	8.181894590469582e-06
101	2019-12-03 02:30:00	0.037788801595226705	1.429111086091844e-05	5.089152800428409e-06	2.9150259455653437e-06	2.731995192950355e-06
102	2019-12-03 03:00:00	0.00673687690905725	5.605467381277124e-06	9.7492982437341e-07	7.049918902376782e-07	5.525599095882493e-07
103	2019-12-03 03:30:00	0.009372315711920518	1.588748515800984e-05	5.90036129699089e-06	3.7889568323261023e-06	3.959194961881936e-06
104	2019-12-03 04:00:00	0.014179356813770746	5.013006980514835e-06	1.6558064177945283e-06	1.0152684138613816e-06	1.2155125188375523e-06
105	2019-12-03 04:30:00	0.013786179293418296	1.7137249078767765e-05	6.3911681479325685e-06	4.059745626334254e-06	4.075202413759149e-06
106	2019-12-03 05:00:00	0.02133783304668797	5.839705570561037e-06	1.2996683947798327e-06	6.852232377588013e-07	1.460767741098473e-06
107	2019-12-03 05:30:00	0.0168626473092696	5.880058529030155e-06	1.5111639793847534e-06	1.0609713829544865e-06	1.3053589403443462e-06
108	2019-12-03 06:00:00	0.012195888920558643	5.200994081793213e-06	1.3873980710471356e-06	8.310757046011702e-07	8.094351820759587e-07
109	2019-12-03 06:30:00	0.013804228547642766	8.556480821771984e-06	3.028437773208747e-06	2.4549725043309756e-06	2.2842862430466127e-06
110	2019-12-03 07:00:00	0.03637481213820193	9.226580863126554e-06	3.0495788415455945e-06	1.9484752698633168e-06	2.3603621777078915e-06
111	2019-12-03 07:30:00	0.011130620753982353	5.726968938532178e-06	1.4239325285306734e-06	1.2640048185431624e-06	7.79547400825033e-07
112	2019-12-03 08:00:00	0.02068174031391132	6.877278814563685e-06	2.804780351171503e-06	2.0041976853150363e-06	1.7976432379775923e-06
113	2019-12-03 08:30:00	0.022645882379490806	4.8298825519354146e-05	1.884631584626619e-05	1.0819632415243955e-05	9.200165608406501e-06
114	2019-12-03 09:00:00	0.025236955773428705	2.124449553806655e-05	7.260190691256169e-06	4.769471923001496e-06	3.936329915961118e-06
115	2019-12-03 09:30:00	0.0414437480974632	7.112057707560581e-06	2.520022825009539e-06	2.0279982155452464e-06	2.362993128170819e-06
116	2019-12-03 10:00:00	0.02707732600752312	1.2127616523606023e-05	4.4674480208573675e-06	3.04945295268627e-06	3.52354574442975e-06
117	2019-12-03 10:30:00	0.0056106102034571975	6.466032293137818e-06	2.152289687994846e-06	1.9596190540712877e-06	2.809575982575933e-06
118	2019-12-03 11:00:00	0.03926833903113955	4.35625599044707e-06	1.4545228949985265e-06	1.4836933587885438e-06	2.1010681656709675e-06
119	2019-12-03 11:30:00	0.023795609250132684	6.262429924201729e-06	2.1377114640931096e-06	1.2228034546011672e-06	1.2521585948776509e-06
120	2019-12-03 12:00:00	0.011403762244442941	3.725731539862297e-05	1.2631611001347778e-05	9.671444112857634e-06	9.122033689327134e-06
121	2019-12-03 12:30:00	0.029380564183264717	5.096273546238792e-06	1.927352447717152e-06	2.157725763178651e-06	1.6718871076933386e-06
122	2019-12-03 13:00:00	0.033054393834956154	6.678338337090977e-06	2.7304011275869317e-06	2.04467074412025e-06	4.113494866017423e-06
123	2019-12-03 13:30:00	0.004151261610421811	1.0169814351860468e-05	3.96307143450461e-06	2.813775729016613e-06	2.3141842280782686e-06
124	2019-12-03 14:00:00	0.017982109397856747	7.559871122263434e-06	2.976915458392931e-06	2.428992534452632e-06	2.0366281193707435e-06
125	2019-12-03 14:30:00	0.013735728314716217	6.431513317599656e-06	3.000346489718288e-06	1.911777828384346e-06	1.5390332277557007e-06
126	2019-12-03 15:00:00	0.01985560720909478	7.310859512368882e-06	2.143585062631758e-06	2.7718610072881583e-06	2.176595189059724e-06
127	2019-12-03 15:30:00	0.029224236129135047	5.2702032892664185e-06	2.554420031636204e-06	1.8753819289960933e-06	1.4328233898254587e-06
128	2019-12-03 16:00:00	0.046487439851468415	1.1301789717093603e-05	4.449055506416785e-06	3.3817045038511174e-06	2.6757721260206153e-06
129	2019-12-03 16:30:00	0.0366037386406833	3.7292718103398635e-06	1.3951778506897484e-06	7.601314784609551e-07	1.550893508638324e-06
130	2019-12-03 17:00:00	0.04697713035492873	1.1509778563399258e-05	4.078978051692483e-06	2.921128770810363e-06	2.211620474808591e-06
131	2019-12-03 17:30:00	0.04208564049792287	5.3229203267417744e-06	1.919880630688199e-06	1.5033700430755826e-06	1.8631967786252295e-06
132	2019-12-03 18:00:00	0.021054913645327578	3.894433010625429e-06	1.3407626463142433e-06	1.0684489225818954e-06	1.1144965227057156e-06
133	2019-12-03 18:30:00	0.02323069733948664	3.35817904728509e-06	1.1816024934362144e-06	6.976541922755149e-07	1.4679519430497929e-06
134	2019-12-03 19:00:00	0.08235933771499006	5.980067664778587e-06	1.8916742517560465e-06	1.5048455682698106e-06	1.1147701863439406e-06
135	2019-12-03 19:30:00	0.041541690485391365	3.24359124275286e-05	1.107933612601365e-05	7.292578353107892e-06	6.684121645612014e-06
136	2019-12-03 20:00:00	0.07122390359259108	2.6867163372598604e-05	7.770900739358648e-06	5.366673573260262e-06	4.07720747959604e-06
137	2019-12-03 20:30:00	0.0104627317041092	5.595118031218769e-06	1.5937187349820662e-06	1.2529359005159444e-06	1.1542306733640032e-06
138	2019-12-03 21:00:00	0.023782562153182592	1.2205449246155715e-05	4.377217359559524e-06	2.6872456493236104e-06	2.0879344454469237e-06
139	2019-12-03 21:30:00	0.00966721501249932	5.0408108747296184e-06	1.3153946990570706e-06	8.901661535560965e-07	7.067623662423815e-07
140	2019-12-03 22:00:00	0.011168524366504203	1.337655006320287e-05	4.642521970732846e-06	2.549726602849366e-06	2.4320233837184415e-06
141	2019-12-03 22:30:00	0.01005824719619849	1.518026695569755e-05	4.040235067864328e-06	2.242201957107437e-06	2.0988936996933766e-06
142	2019-12-03 23:00:00	0.012541067941780051	7.209646504211078e-06	1.603321579088965e-06	9.87085084547229e-07	8.293788470880746e-07
143	2019-12-03 23:30:00	0.011006147942472013	7.888090005253404e-06	1.6316470633089476e-06	1.1900194662468933e-06	9.876096352188576e-07
144	2019-12-04 00:00:00	0.03520880794170138	6.802589180563824e-06	2.0547614678926286e-06	1.0675078055929156e-06	8.454307563526566e-07
145	2019-12-04 00:30:00	0.008930903596586826	6.417856330132047e-06	1.5811746852943202e-06	9.190608770311248e-07	7.028060068970404e-07
146	2019-12-04 01:00:00	0.005196509612837827	3.606192846590026e-06	9.801871420514e-07	8.003386653051799e-07	6.051497448333796e-07
147	2019-12-04 01:30:00	0.011146920284195444	1.9853040381656286e-05	7.581762927319518e-06	5.172713119540571e-06	3.7808938301728823e-06
148	2019-12-04 02:00:00	0.04685261123603903	2.3144664426093433e-05	8.733185543197647e-06	5.622528013237645e-06	4.692887070069681e-06
149	2019-12-04 02:30:00	0.007569179819553478	2.8107106028297582e-05	1.0538432631869587e-05	6.959001971585493e-06	5.703687026112567e-06
150	2019-12-04 03:00:00	0.05602820667899243	3.777938804709382e-05	1.4614716489740487e-05	9.135651621676192e-06	8.391906422104292e-06
151	2019-12-04 03:30:00	0.014795079047056119	3.8515985402404334e-05	1.4638899392277138e-05	9.241764173642183e-06	8.822621688805466e-06
152	2019-12-04 04:00:00	0.03118168708911694	4.583403243652065e-06	1.336321237308594e-06	8.297962993679888e-07	7.595513480844089e-07
153	2019-12-04 04:30:00	0.007420047051010634	1.6953016456801476e-05	6.096382245091778e-06	3.414211945310207e-06	3.1225953633189267e-06
154	2019-12-04 05:00:00	0.017212915804893827	5.406092686926337e-05	1.959973704442841e-05	1.2565173900703698e-05	1.0243071448745325e-05
155	2019-12-04 05:30:00	0.0420920262728874	5.507026190262306e-06	1.9134642403477323e-06	1.4142580763784593e-06	1.6929939133666149e-06
156	2019-12-04 06:00:00	0.029614284508123204	3.9046203069925416e-05	1.3121019582768595e-05	8.36116646125756e-06	6.804215480709117e-06
157	2019-12-04 06:30:00	0.03589196293758724	4.014270550791779e-05	1.6211270449105955e-05	9.85810273299333e-06	8.80035157215516e-06
158	2019-12-04 07:00:00	0.019237321894437706	8.920702716887092e-06	3.672564568828282e-06	2.479131992130999e-06	2.1270933784903332e-06
159	2019-12-04 07:30:00	0.005618901648989658	1.342672671544803e-05	3.427272076170029e-06	2.5821994601859735e-06	3.3269566642295167e-06
160	2019-12-04 08:00:00	0.014745020352656471	5.892036188151649e-06	1.337223323776705e-06	1.5396365235289605e-06	1.6217462643118673e-06
161	2019-12-04 08:30:00	0.023246211220731634	1.1512397130820603e-05	4.0972038180828445e-06	3.4188263412732206e-06	3.2058439623687176e-06
162	2019-12-04 09:00:00	0.031936755412827075	1.6190670505467533e-05	5.649349315751286e-06	4.119908705505044e-06	3.77953649640532e-06
163	2019-12-04 09:30:00	0.003327165608413571	4.57488753401825e-06	1.475372258580831e-06	9.640356152384748e-07	8.504457967653049e-07
164	2019-12-04 10:00:00	0.0311407051261151	2.5386991090716065e-05	1.1089197195926919e-05	7.876727677165239e-06	6.918249079943654e-06
165	2019-12-04 10:30:00	0.022799996089955744	5.703042571990737e-06	1.7671104297864923e-06	1.3710375375039067e-06	1.3953033842637066e-06
166	2019-12-04 11:00:00	0.007694444707495132	8.162817621090069e-06	3.121150067110707e-06	2.1464090705283537e-06	1.7821959047480366e-06
167	2019-12-04 11:30:00	0.01889836800377164	1.320559866240925e-05	4.751315458064271e-06	3.982330806374043e-06	2.9466078787965742e-06
168	2019-12-04 12:00:00	0.02529434878221554	6.049740845057201e-06	2.1543677286952204e-06	1.6661592339160035e-06	1.4402005265382928e-06
169	2019-12-04 12:30:00	0.008130014334019943	1.2094401047356289e-05	5.166188984167298e-06	3.967971555462542e-06	3.062663602215645e-06
170	2019-12-04 13:00:00	0.021744702022537428	1.5968388545732057e-05	5.7994364638174306e-06	4.8263682269793435e-06	3.321489381866281e-06
171	2019-12-04 13:30:00	0.008755575796414065	1.68784638293696e-05	6.388539283961985e-06	4.0916847483276225e-06	4.734841378858515e-06
172	2019-12-04 14:00:00	0.01159059996226267	4.421781904545072e-06	1.4857519535692454e-06	1.2750790214061543e-06	1.7067131172680234e-06
173	2019-12-04 14:30:00	0.059471132351734735	1.89000790340125e-05	7.560842911891684e-06	5.095943038376492e-06	4.311722988909846e-06
174	2019-12-04 15:00:00	0.02438143791220823	6.520794566321013e-05	2.4959653111213833e-05	1.7339580040059144e-05	1.303375505087337e-05
175	2019-12-04 15:30:00	0.04389377202767731	6.385664191984977e-05	2.6042944897527856e-05	1.6486162659480216e-05	1.3485780678364036e-05
176	2019-12-04 16:00:00	0.07453734175795673	1.6390942601155086e-05	5.826824249793713e-06	3.891079134857986e-06	3.842854919427494e-06
177	2019-12-04 16:30:00	0.01805201183284192	3.7568492309579856e-06	1.4173971129650635e-06	1.2797291866787461e-06	1.0205963687269796e-06
178	2019-12-04 17:00:00	0.03749575840963	4.326073519813576e-06	1.3601103947601258e-06	9.944241745400015e-07	1.079679005640637e-06
179	2019-12-04 17:30:00	0.07385497528794788	1.4262694139817054e-05	4.756142663625079e-06	2.9893294820996724e-06	2.63269576498677e-06
180	2019-12-04 18:00:00	0.05595735847681076	6.293891464201743e-06	2.0773481618621124e-06	1.2303641033932118e-06	1.2029627789493107e-06
181	2019-12-04 18:30:00	0.03588979231024086	6.063364717286644e-06	2.361477096505051e-06	1.618944374174014e-06	1.3517191342329428e-06
182	2019-12-04 19:00:00	0.046022604785720934	6.976681654255268e-06	1.910562343623965e-06	1.0622600131934372e-06	1.0700139911812813e-06
183	2019-12-04 19:30:00	0.03311477517756601	5.099321218780856e-06	1.5883130050919513e-06	9.435275248058982e-07	7.818459689116487e-07
184	2019-12-04 20:00:00	0.017383908203068576	6.356074349285463e-06	1.2565524162497027e-06	8.74243998351837e-07	8.595172164102254e-07
185	2019-12-04 20:30:00	0.04417200004169953	4.326908456348309e-06	1.124139053355219e-06	6.241505436438998e-07	5.160302972801508e-07
186	2019-12-04 21:00:00	0.011436216979492464	1.0948904247980949e-05	3.4427125741955966e-06	1.88004758157735e-06	1.7834864631784756e-06
187	2019-12-04 21:30:00	0.021686236570630388	5.830024264828379e-06	1.3312832757850973e-06	8.843404973879017e-07	1.2252646319959694e-06
188	2019-12-04 22:00:00	0.01988231804961333	1.9774881478698475e-05	6.292319619125268e-06	4.43688918023601e-06	3.3416184918186812e-06
189	2019-12-04 22:30:00	0.014597806102165947	5.457801948449227e-06	1.3953426613972818e-06	8.220369831782078e-07	9.048017798798455e-07
190	2019-12-04 23:00:00	0.05145982114308531	1.390912686700651e-05	3.866008537201516e-06	2.8303243126947232e-06	2.2892406220620047e-06
191	2019-12-04 23:30:00	0.026177778208753017	1.1105364779014626e-05	2.403732141980615e-06	1.4752394953045728e-06	1.7366523613436926e-06
192	2019-12-05 00:00:00	0.008192177203106223	1.0019025365292268e-05	1.8272201997840225e-06	1.0980746191168646e-06	9.307959680496745e-07
193	2019-12-05 00:30:00	0.0026191940566266717	1.3055073528549627e-05	3.6464430499687246e-06	2.0629289958359534e-06	1.816769265615757e-06
194	2019-12-05 01:00:00	0.005067300305623454	9.750864701569243e-06	2.58844331335347e-06	2.0284515248838497e-06	1.4352174254255145e-06
195	2019-12-05 01:30:00	0.020043306961963842	2.9728948579059164e-05	1.1537084110169086e-05	7.521592420105021e-06	5.414834117125129e-06
196	2019-12-05 02:00:00	0.03212360610550894	5.3033710516610234e-05	2.1039052283893113e-05	1.3074920152089703e-05	1.0559510952173362e-05
197	2019-12-05 02:30:00	0.02461967079378496	6.354083178139456e-06	1.9010361843798497e-06	1.2783443109615835e-06	1.360129303016648e-06
198	2019-12-05 03:00:00	0.007775591864952637	4.645545116858088e-06	1.5333971478183271e-06	1.397218067878146e-06	7.953069721666002e-07
199	2019-12-05 03:30:00	0.008171255805759527	1.257560694876846e-05	4.7311254923558056e-06	3.1187427984764466e-06	2.3896187904908752e-06
200	2019-12-05 04:00:00	0.017880382854605404	8.162286878553715e-06	2.7371555958842374e-06	1.6693006203906573e-06	1.3128864717480054e-06
201	2019-12-05 04:30:00	0.014992647000068426	1.2198420779903187e-05	4.411819432503838e-06	2.2603767069002393e-06	2.0413710832178373e-06
202	2019-12-05 05:00:00	0.02049536995376376	1.9078403744265596e-05	7.114075871311363e-06	4.624647570135034e-06	3.459062283368634e-06
203	2019-12-05 05:30:00	0.023735575155348843	9.731326834020794e-06	3.0128296520463875e-06	1.9706128661694537e-06	1.881878448957398e-06
204	2019-12-05 06:00:00	0.04523844591394606	2.0481089806670868e-05	7.621325185992451e-06	4.826425807478242e-06	3.9701983941635515e-06
205	2019-12-05 06:30:00	0.005869028733923511	5.773864614974675e-06	1.3396505531578689e-06	8.671551400722172e-07	8.309784267584957e-07
206	2019-12-05 07:00:00	0.086835332329498	5.0699836561039344e-05	1.7223358906108972e-05	1.1588165911867686e-05	8.80712803395972e-06
207	2019-12-05 07:30:00	0.010953349774622152	6.555320814374715e-06	2.2727711300168447e-06	1.8892687965934945e-06	1.4265565854735746e-06
208	2019-12-05 08:00:00	0.02937896332594827	1.3555194747490964e-05	4.5444091531454785e-06	2.642133043150898e-06	2.4824102709573072e-06
209	2019-12-05 08:30:00	0.009027302873826148	1.0077865768439128e-05	3.3450929672019716e-06	2.57662401007761e-06	2.2763623689592883e-06
210	2019-12-05 09:00:00	0.011697018273073076	1.4093568097455285e-05	3.7671605718702666e-06	2.755024047317781e-06	2.580892126811623e-06
211	2019-12-05 09:30:00	0.03321559898410948	4.602954851114844e-05	1.7178944628707562e-05	1.1001834345077887e-05	9.022794734292277e-06
212	2019-12-05 10:00:00	0.03407830537773097	3.8485597067038444e-05	1.478882335977763e-05	1.0070627279832044e-05	8.308418460016546e-06
213	2019-12-05 10:30:00	0.038960820375410474	1.9748947336901824e-05	6.979878741442195e-06	5.291680902809735e-06	7.081995342503461e-06
214	2019-12-05 11:00:00	0.04111785200461308	8.58928039933661e-06	3.457205000372258e-06	3.1014922601539844e-06	1.967617639846352e-06
215	2019-12-05 11:30:00	0.030527763854841215	7.274490817574036e-06	5.481974210537948e-06	2.79133228152699e-06	1.6997714331837778e-06
